"","Height","Gender","Age","Race"
"11321",63.7978449893938,0,77.64,2
"11322",67.8257613351396,0,96.95,3
"11323",66.7387323809121,1,81.3,2
"11324",71.5221468163093,1,85.28,2
"11325",68.0435623505294,1,26.32,0
"11326",69.932999473702,1,100.23,2
"11327",74.1851814452125,1,69.78,2
"11328",70.9664397096769,1,95.03,1
"11329",64.1161369888178,1,85.61,3
"11330",71.3094373921604,0,54.31,1
"11331",61.8030622382862,0,61.71,2
"11332",66.3723513404734,0,20.59,1
"11333",71.6487688248127,1,88.92,1
"11334",70.5965584424139,1,91.19,2
"11335",63.1824440896478,0,31.08,1
"11336",64.6397201459613,0,91.7,2
"11337",66.8036095735061,1,73.69,0
"11338",67.2818810111126,0,91.84,1
"11339",64.2137008769004,0,36.51,3
"11340",66.4902129900085,1,59.67,2
"11341",61.4049858535325,0,50.39,2
"11342",71.0876390083844,1,29,3
"11343",68.9151463359762,1,92.24,1
"11344",64.633571177764,0,88.83,2
"11345",70.5845196507907,1,28.58,1
"11346",65.9066108485713,1,54.37,3
"11347",64.6113016595227,0,42.12,1
"11348",61.2737299950916,0,90.91,0
"11349",68.9747942112438,1,46.43,1
"11350",62.8029431410544,0,50.39,3
"11351",67.616200337441,1,71.28,1
"11352",67.9769853438809,0,75.11,2
"11353",64.799553292692,0,73.11,1
"11354",63.895105698973,1,31.26,2
"11355",67.0084780981513,1,98.29,1
"11356",62.9107784275704,0,88.95,1
"11357",68.2160750608937,1,24.34,1
"11358",65.1356395240789,0,47.65,1
"11359",61.3471531197988,0,72.57,4
"11360",67.6515408995768,1,39.84,1
"11361",66.3110565373368,0,32.15,2
"11362",62.8762449323638,0,91.64,1
"11363",68.3260004569149,1,78.04,2
"11364",63.4886536422114,0,98.28,3
"11365",64.3042890951417,1,49.94,0
"11366",68.2968964816115,1,27.67,1
"11367",70.4646350833925,1,51.37,2
"11368",66.2976495004871,0,62.17,1
"11369",64.2475164338662,0,70.76,1
"11370",66.9838907053175,0,81.62,3
"11371",67.5475613851432,1,72.36,2
"11372",70.384124504799,0,39.28,1
"11373",64.1553628745093,1,65.98,1
"11374",67.4199819316083,1,56.37,1
"11375",62.6500207044076,0,66.69,0
"11376",62.3078957612822,0,31.36,3
"11377",69.2683855285785,1,50.15,2
"11378",60.218188271117,0,43.18,2
"11379",63.0167556653934,0,95.26,3
"11380",65.1986726323103,1,75.26,2
"11381",64.582569673575,0,61.44,2
"11382",71.0064743926659,1,25.69,3
"11383",65.6900894301072,0,94.11,1
"11384",66.6765062110473,1,72.28,2
"11385",69.3830213882411,1,88.07,2
"11386",70.0250341989614,1,53.02,2
"11387",62.8007521059917,0,89.49,1
"11388",72.3520633456778,1,26.59,2
"11389",65.0743250912362,0,41.14,3
"11390",63.1606274009026,0,99.4,1
"11391",65.0977994583679,0,82.71,2
"11392",65.6544129413403,0,89.82,2
"11393",62.8779160048008,0,20.01,3
"11394",64.7884569734344,1,82.3,0
"11395",65.303308136976,0,56.81,0
"11396",64.1360411120391,0,51.44,1
"11397",70.6644655975397,1,75.51,3
"11398",69.0246366281882,1,100.66,0
"11399",58.7945814655261,0,88.78,1
"11400",66.455552258314,0,63.86,2
"11401",67.0192260550527,1,56.79,1
"11402",63.8774322369615,0,78.21,1
"11403",61.1127783027141,0,59.87,2
"11404",65.2375772109119,0,52.23,2
"11405",72.6195440626476,1,98.67,3
"11406",63.3155085070116,1,63.67,2
"11407",66.2949247302788,1,82.04,0
"11408",64.0335970032213,0,77.44,1
"11409",69.0486839736992,1,81.83,3
"11410",64.7854387551163,0,86.01,0
"11411",58.1162762017103,0,61.82,2
"11412",62.7181867620068,1,85.28,3
"11413",70.142417091594,0,72.92,3
"11414",62.068854935985,0,63.13,2
"11415",70.3758813146818,1,97.9,2
"11416",64.368822681427,1,67.41,1
"11417",63.3836141173966,0,34.74,1
"11418",65.4913032298344,0,69.04,3
"11419",68.2381561293629,1,72.6,1
"11420",68.4577222857778,1,47.96,0
"11421",71.2046103210365,1,62.94,1
"11422",63.0748593770613,0,68.38,2
"11423",66.5930895874739,1,71.95,2
"11424",72.1684661479001,1,31.57,1
"11425",68.5926356563346,0,68.46,1
"11426",61.5233924150885,0,75.18,1
"11427",65.8337107456286,1,67.05,1
"11428",73.2411127811069,1,21.82,2
"11429",76.0023823982311,1,84.7,2
"11430",65.011487487656,0,78.08,0
"11431",70.6934218856779,1,54.14,0
"11432",64.2895727117752,0,33.85,1
"11433",70.2486789014838,0,32.82,1
"11434",70.2161473895325,1,92.56,2
"11435",71.339212498968,1,27.48,2
"11436",64.2000874577117,0,64.42,1
"11437",66.3336441420306,1,25.84,0
"11438",62.329627064215,0,84.6,2
"11439",60.7577913218093,0,88.06,1
"11440",59.9525158171234,0,51.1,1
"11441",67.1536079807721,0,79.73,1
"11442",72.9255824648104,1,63.97,3
"11443",72.6879772203513,1,63.82,1
"11444",67.0131289999032,1,52.09,3
"11445",67.5315945242829,0,36.55,1
"11446",67.012549357035,1,41.82,2
"11447",70.873887083895,1,85.16,2
"11448",75.3266971063574,1,71.2,3
"11449",64.8044262554852,0,41.91,1
"11450",70.1250530685898,1,71.85,2
"11451",69.1175457856341,1,69.85,3
"11452",60.0229386516047,0,27.42,1
"11453",74.3994210470799,1,24.29,1
"11454",69.0004613870682,1,73.95,2
"11455",71.9776284944817,1,32.55,2
"11456",66.2798050042959,1,44.67,1
"11457",66.4148446567796,0,43.25,0
"11458",69.8766533317945,1,97.82,1
"11459",64.1393629709392,0,29.42,3
"11460",64.0597545654083,0,88,3
"11461",67.7872272101874,0,34.97,1
"11462",62.4665531939597,0,49.83,1
"11463",64.5698967939216,0,42.36,2
"11464",71.7908032165344,1,76.41,2
"11465",70.1968568819908,1,68.49,1
"11466",64.6923344418822,0,97.56,0
"11467",72.4537511216055,1,63.15,0
"11468",65.2358129107638,0,44.59,1
"11469",59.0705613495312,0,62.08,0
"11470",63.6231584039707,0,94.89,3
"11471",67.8543790067455,1,90.73,3
"11472",73.6388871614147,1,22.21,1
"11473",64.9538844457792,0,44.3,1
"11474",65.891013423278,0,65.16,2
"11475",73.6763394062494,1,65.12,1
"11476",60.2539681139973,0,87.97,3
"11477",71.2543770548,1,46.13,2
"11478",67.3998421821155,1,90.55,1
"11479",66.7595480363117,1,23.49,2
"11480",62.1186155681101,0,77.56,3
"11481",59.5731296060927,0,53.6,1
"11482",66.5065470219872,0,97.56,0
"11483",74.411634207632,1,74.2,2
"11484",71.6382287887297,1,71.74,3
"11485",69.4621790888222,0,92.07,1
"11486",69.6768014760803,1,59.19,2
"11487",64.4197881487012,0,37.04,2
"11488",61.3891712708868,0,66.27,2
"11489",60.9847872915656,0,59.31,1
"11490",66.5177772374171,0,53.72,3
"11491",63.0268557811763,0,49.91,0
"11492",73.1156246224407,1,65.75,4
"11493",64.2410079606992,0,100.11,1
"11494",67.5534014762462,1,64.77,0
"11495",65.719251930955,0,27.65,2
"11496",61.5119176527199,0,65.15,3
"11497",67.0376493772996,0,73.43,1
"11498",67.2035660274349,0,37.95,3
"11499",61.3781930503306,0,52.43,2
"11500",70.6637950925768,1,48.64,1
"11501",74.2654555722788,1,45.98,2
"11502",58.6853199530693,0,81.95,1
"11503",62.1966145490085,0,91.23,3
"11504",73.3072909092499,1,36.65,1
"11505",58.077240157432,0,64.39,3
"11506",59.5962731313233,0,36.05,0
"11507",62.6636176446318,0,41.03,1
"11508",68.991634970717,1,78.43,2
"11509",61.7836835093824,0,65.53,3
"11510",63.0872214819168,0,36.91,2
"11511",71.8796494324115,1,37.88,1
"11512",65.3793396568193,0,90.08,1
"11513",63.7769606328298,0,72.15,0
"11514",69.5178920962217,1,84.73,1
"11515",67.787387736062,1,92.68,3
"11516",63.9808406059473,1,95.57,1
"11517",66.5070662606016,1,80.66,2
"11518",68.5137208246056,0,64.04,1
"11519",68.1737949739165,1,37.98,1
"11520",73.5718026820337,1,68.72,2
"11521",74.8650614586477,1,73.29,2
"11522",71.1412805896455,1,67.16,1
"11523",65.4594045305023,0,26.96,0
"11524",69.9646977875123,1,69.51,2
"11525",61.671014705506,0,58.62,2
"11526",62.9291271834363,0,56.29,2
"11527",66.1048360084792,0,35.08,1
"11528",68.4767773793685,1,96.61,3
"11529",68.8011232364935,1,81.63,1
"11530",64.97225000757,0,54.05,1
"11531",71.1988719922697,1,49.78,1
"11532",68.6193348937414,1,28.28,2
"11533",68.3767296990117,1,60.82,2
"11534",68.0694039682837,1,83.37,3
"11535",71.7466251982628,1,30.04,1
"11536",70.9200767944829,1,100,2
"11537",72.0828034650831,1,37.19,3
"11538",68.9667553895344,0,47.31,2
"11539",70.5878719503683,1,64.52,2
"11540",68.7660801553984,0,42.7,1
"11541",61.148878439608,0,91.61,1
"11542",70.3479718323018,1,37.1,3
"11543",62.3760056072893,0,47.3,1
"11544",64.7875148896677,0,53.41,2
"11545",65.8206468376997,0,74.57,2
"11546",67.6049589570866,1,20.56,2
"11547",61.1125478999208,0,65.65,1
"11548",69.5206625915542,1,67.6,2
"11549",69.4554564079149,1,23.92,1
"11550",68.7199593342121,1,72.16,1
"11551",61.7791525185173,0,27.8,0
"11552",62.6809872805302,0,78.56,0
"11553",65.654940143372,0,30.88,0
"11554",61.2790014417465,0,57.67,1
"11555",61.9013124761986,0,20.13,2
"11556",65.5406796319755,1,99.73,1
"11557",60.570899732768,0,62.98,1
"11558",64.3724701870407,0,36.63,1
"11559",66.3271961171481,1,45.29,2
"11560",73.3755303919244,1,67.45,3
"11561",69.3538390011777,1,61.21,1
"11562",62.538343404091,0,36.43,3
"11563",67.835563975756,0,48.2,1
"11564",70.1524273194919,1,34.42,0
"11565",67.1269610568088,0,36.35,3
"11566",64.1754433560918,0,86.93,0
"11567",66.2247406568562,1,70.62,2
"11568",72.4713852651366,1,78.12,2
"11569",65.6843366218247,0,62.07,0
"11570",67.0364645210495,1,33.96,3
"11571",65.1117504052822,1,33.17,3
"11572",74.1342299971951,1,22.53,1
"11573",65.8424527229746,1,76.08,2
"11574",71.8782848408845,1,25.92,1
"11575",70.0196700606447,1,42.86,1
"11576",64.3178274124262,1,47.85,1
"11577",70.8012295905795,1,97.5,3
"11578",63.6869241678866,1,51.02,0
"11579",67.4930238659696,1,76.07,3
"11580",65.7788920530228,0,53.43,2
"11581",65.6153625044746,0,82.38,1
"11582",61.1945924981517,0,32.91,1
"11583",66.9021331851714,1,92.55,3
"11584",63.4162844159172,0,31.94,3
"11585",69.1212120253798,1,29.73,1
"11586",66.3575792673204,1,75.4,1
"11587",66.6532994880941,0,21.3,1
"11588",65.6171935664232,0,40.23,1
"11589",68.9855349947281,1,62.48,1
"11590",66.5309965133992,0,79.45,1
"11591",65.0990268316687,0,47.77,0
"11592",70.0556142067688,0,82.98,0
"11593",63.1606981150076,0,52.45,1
"11594",67.3453313377695,0,32.02,3
"11595",62.627923841747,0,24.22,1
"11596",67.9188246771617,0,81.31,1
"11597",61.601529567268,0,45.2,1
"11598",65.7542672673766,0,21.94,2
"11599",70.6097504216415,1,48.28,2
"11600",73.0928854488478,1,92.76,2
"11601",64.2646565822305,1,69.44,0
"11602",61.61488532565,0,80.37,3
"11603",68.3480969842424,1,80.48,2
"11604",68.5324325746122,1,62.98,0
"11605",64.033353681089,0,38.9,1
"11606",62.2324858139926,0,51.27,0
"11607",72.4931727937066,1,54.14,4
"11608",63.9108713999537,0,24.25,0
"11609",65.1054760085424,0,70.51,1
"11610",71.2419968005835,1,38.16,2
"11611",59.5389174918033,0,26.52,0
"11612",68.5755319352356,1,91.48,2
"11613",66.1508122602696,0,92.66,2
"11614",70.6334169736753,1,93.54,1
"11615",73.9113931634451,1,68.31,1
"11616",67.9313779574316,1,23.06,3
"11617",64.1427480187598,0,59.8,2
"11618",61.6577165274111,0,65.58,2
"11619",66.2782003618655,1,76.85,2
"11620",69.8281563955554,0,81.77,2
"11621",74.1403593800696,1,89.77,0
"11622",65.134138818428,0,28.25,2
"11623",64.18825915792,1,23.3,1
"11624",71.4709654192567,1,87.56,4
"11625",70.7617017905152,1,97.54,3
"11626",67.8770400275119,1,68.25,3
"11627",64.5869757308733,1,44.32,0
"11628",59.5646848249147,0,27.15,1
"11629",69.9766610612759,1,45.14,2
"11630",72.4105479429619,1,51.81,1
"11631",71.3202416164612,1,48.4,2
"11632",64.1310734460198,1,73.51,2
"11633",72.680460940871,1,29.41,3
"11634",66.7684508720205,0,42.53,2
"11635",62.7616395157228,0,38.59,2
"11636",67.1037639261332,1,68.52,2
"11637",64.7453216105491,0,59.33,2
"11638",67.8820797516526,1,30.48,0
"11639",65.3352694836202,0,32.82,0
"11640",68.9003908670527,1,79.81,3
"11641",63.1597618516538,0,42.26,3
"11642",66.384698528797,0,97.15,2
"11643",61.2535867773062,0,44.61,0
"11644",59.2885894588061,0,73.02,1
"11645",73.6647644065163,1,72.96,0
"11646",68.8345568831994,1,48.88,2
"11647",67.2967618192509,0,89.96,1
"11648",69.720851910102,1,42.03,4
"11649",67.5833097185959,0,27.84,2
"11650",71.1030446559283,1,47.62,1
"11651",67.3464711571527,0,48.34,0
"11652",63.9359214977427,0,60.78,2
"11653",70.7228389257589,1,67.09,2
"11654",63.0195266821987,0,84.33,0
"11655",71.4959000318905,1,20.47,2
"11656",64.0070016337948,0,29.75,2
"11657",61.6010562460041,0,79.96,1
"11658",72.5669802071589,1,71.31,2
"11659",68.8101738911724,1,85.34,3
"11660",72.6571971886509,1,77.86,1
"11661",65.1235472406541,1,58.45,1
"11662",69.7844129926174,1,91.05,3
"11663",65.1107134464906,0,38.08,1
"11664",64.4085388779919,0,94.88,1
"11665",68.7282339147954,1,83.33,1
"11666",68.0465116328025,0,47.21,0
"11667",71.3656054965387,1,28.21,2
"11668",63.1337478440755,1,87.86,3
"11669",62.5727195170697,1,92.04,1
"11670",61.1934402354213,0,99.63,2
"11671",64.4129162842362,0,20.8,2
"11672",65.043754214539,0,79.47,2
"11673",63.630921563754,0,55.44,1
"11674",64.0498531629973,0,48.89,1
"11675",66.2479728850512,0,85.35,2
"11676",67.7174845011002,1,33.6,2
"11677",66.2966515523428,0,83.64,3
"11678",63.985258061042,0,29.92,2
"11679",60.4592953291383,0,96.6,1
"11680",66.9853653002659,0,84.5,2
"11681",60.6703615557347,0,62.15,1
"11682",66.1410397330966,0,77.89,1
"11683",66.5621259421009,1,76.87,2
"11684",66.5723860019311,0,70.93,0
"11685",66.5541031872408,0,21.61,1
"11686",62.3094445922432,0,93.06,1
"11687",70.9566560770159,1,60.69,3
"11688",62.1133983347859,0,67.63,2
"11689",69.0137061821015,1,61.27,2
"11690",73.550888562278,1,34.69,4
"11691",64.1782770677646,0,30.88,0
"11692",67.739094510901,1,26.48,3
"11693",64.9879741021133,1,25.02,3
"11694",61.8391927822842,0,90.11,0
"11695",71.6897970994767,1,76.73,2
"11696",63.615391018241,0,78.67,1
"11697",70.7927496757901,1,24.57,1
"11698",61.9093735322017,0,69.82,2
"11699",67.3738574845114,1,80.41,0
"11700",64.6918316770802,1,66.75,0
"11701",69.757086932508,1,53.78,0
"11702",66.3838160855228,0,53.11,3
"11703",72.0942005072721,1,20.72,1
"11704",66.55393443478,0,27.99,1
"11705",65.3119722178082,0,59.33,3
"11706",63.2373221137745,0,53.42,0
"11707",63.2930888948537,0,72.72,1
"11708",61.7296754276458,0,42.53,2
"11709",64.3465116318149,0,87.47,2
"11710",68.4624016591953,1,87.05,3
"11711",66.0731664759401,1,51.16,3
"11712",69.1863184555104,1,63.91,1
"11713",75.3377358873146,1,28.83,1
"11714",64.6416495966254,0,28.59,2
"11715",62.1580317156263,0,45.27,2
"11716",65.6919172396438,0,72.25,1
"11717",63.2837661600768,0,97.31,1
"11718",60.8970678258555,1,83.9,1
"11719",65.1360389386799,0,96.64,1
"11720",66.3060202605886,1,57.15,4
"11721",61.7487304610638,0,74.51,1
"11722",66.7087959593079,0,25.61,2
"11723",75.0453421285198,1,98.94,1
"11724",66.4450515352417,1,89.69,3
"11725",66.1594506578684,0,62.27,2
"11726",67.0283534443872,1,51.57,1
"11727",69.179865542302,1,37.62,1
"11728",71.4445946704131,1,76.01,1
"11729",67.7770478097608,1,47.41,3
"11730",60.9950252042896,0,21.78,1
"11731",71.9785065064328,1,99.73,2
"11732",76.0156902236755,1,64.87,0
"11733",65.0071364915336,0,99.64,1
"11734",65.3017999151745,1,90.35,0
"11735",65.6798482907107,1,67.53,2
"11736",70.0619780345153,1,96.08,2
"11737",67.345212513558,1,55.55,2
"11738",66.5987759868156,0,30.03,2
"11739",68.5339254583776,1,72.27,3
"11740",62.7907812012066,1,51.61,1
"11741",70.1882354569591,1,96.59,3
"11742",69.0716209017316,1,85.76,2
"11743",65.5252557368178,1,77.9,1
"11744",67.0578908492159,1,99.04,0
"11745",58.7929321776552,0,93.26,3
"11746",67.7546695237126,1,34.13,1
"11747",67.3504880959855,0,27.01,1
"11748",74.4405264425298,1,63.57,2
"11749",62.3321441313872,0,91.89,1
"11750",64.1105159297458,0,78.03,1
"11751",68.6980139660327,1,61.85,3
"11752",71.5196737562363,1,62.89,2
"11753",68.0252180409395,1,24.65,2
"11754",69.6849155082693,1,32.51,1
"11755",65.4142286942974,0,58.87,2
"11756",66.8785908400493,1,66.92,0
"11757",62.1440314989407,1,70.99,3
"11758",66.1888369892252,0,26.2,2
"11759",72.7977748256893,1,24.6,1
"11760",67.5607125016056,1,65.24,0
"11761",62.403521764252,0,32.48,1
"11762",65.8957232008071,1,78.29,1
"11763",70.7789294438457,1,76.34,3
"11764",68.9283062314851,1,75.31,1
"11765",61.1548244914212,0,96.49,2
"11766",68.4355026006731,1,72.23,2
"11767",75.3452148812075,1,42.44,3
"11768",64.722924690108,0,41.42,1
"11769",66.0684044686313,1,32.93,3
"11770",63.932572954621,0,77.28,1
"11771",63.0735059048424,0,40.62,2
"11772",67.6451905147953,1,98.15,0
"11773",69.2534758054518,1,26.02,1
"11774",75.511162710817,1,49.92,2
"11775",66.9758441302452,1,56.84,1
"11776",64.3357734123294,0,99.29,1
"11777",64.6921366449445,0,36.2,1
"11778",68.9488311601968,1,91.78,3
"11779",65.8296245834257,1,20.9,1
"11780",70.1663291634809,1,85.66,1
"11781",62.5900286043262,0,93.78,2
"11782",68.3504791407605,1,99.06,1
"11783",63.8312409029351,0,59.44,2
"11784",72.711191036399,1,70.31,2
"11785",63.5750493483011,0,34.36,3
"11786",60.4888962105284,0,40.29,1
"11787",67.1805638576312,1,26.08,2
"11788",67.8077674639391,0,86.01,0
"11789",69.1129137895222,1,23.48,2
"11790",63.016269615615,0,44.31,2
"11791",69.3108489825369,1,40.74,0
"11792",66.5736372174271,1,60.28,1
"11793",71.5908569337453,1,74.49,1
"11794",68.6587079651316,1,47.09,2
"11795",66.239434210497,1,83.33,1
"11796",65.3736382537149,0,35.03,3
"11797",62.5438311990515,0,35.13,2
"11798",68.73195265907,0,50.96,2
"11799",72.487929177859,1,88.38,0
"11800",62.9052866466325,0,22.01,2
"11801",62.9586265891318,0,83.65,1
"11802",66.1210341392829,1,69.3,1
"11803",69.1341651148326,1,99.7,0
"11804",61.1071343475266,0,67.1,2
"11805",63.6214191709384,0,69.16,2
"11806",70.47276913561,1,77.61,2
"11807",70.4087917965405,1,63.02,1
"11808",70.0600106575109,1,21.47,1
"11809",67.5107588163534,1,56.4,1
"11810",67.0198667900363,0,85.78,2
"11811",69.1082589919243,0,43.1,3
"11812",66.9077074240936,0,38.06,3
"11813",63.0551548749828,0,84.52,2
"11814",63.7937107825409,1,54.29,2
"11815",62.5305266491234,0,76.63,0
"11816",67.240696897589,0,39.78,0
"11817",72.8951108921315,1,81.69,0
"11818",67.6851500328456,1,39.32,1
"11819",68.3305560506164,1,61.5,1
"11820",67.7289917864613,1,30.93,2
"11821",65.6944662091603,0,33.98,3
"11822",59.2800345037486,0,22.84,2
"11823",66.3801362223978,1,37.49,2
"11824",70.7843719773187,1,43.99,4
"11825",62.3169412951197,0,46.6,1
"11826",67.64273405378,1,22.19,1
"11827",60.6055283737393,0,67.68,2
"11828",64.3991685908164,1,46.23,2
"11829",66.3837954128947,1,78.01,2
"11830",65.648795061631,1,52.32,1
"11831",67.4392752804682,1,79.52,0
"11832",61.7423986140548,0,79.46,2
"11833",65.3532130919325,1,62.58,2
"11834",67.0251572537766,0,20.36,4
"11835",69.5338486205015,1,84.18,1
"11836",64.3278508344683,0,75.61,1
"11837",68.8990742000949,1,85.75,1
"11838",62.6184952201117,0,37.65,0
"11839",62.8616717683452,0,53.83,2
"11840",62.5764601851462,0,98.87,0
"11841",70.6682361214908,1,74.64,2
"11842",62.2595034838237,0,41.37,2
"11843",69.1959417615621,1,31.04,1
"11844",64.8363891645797,0,43.92,2
"11845",68.3992971062401,1,83.68,1
"11846",61.9340224099191,0,85.3,2
"11847",69.3755209321509,1,83.58,2
"11848",69.0332200747696,1,91.99,0
"11849",65.7845794725479,1,38.62,2
"11850",65.1217410081586,0,54.47,2
"11851",64.2582749378069,0,62.42,2
"11852",64.0372132472522,0,87.82,1
"11853",66.3180799101343,1,45.96,1
"11854",70.6077384730818,1,44.88,2
"11855",67.6594439401788,1,62.83,0
"11856",58.749551805764,0,32.09,2
"11857",71.9354254720254,1,95.15,0
"11858",67.7434698686912,0,92.98,1
"11859",75.017525168115,1,33.44,2
"11860",58.7673537934094,0,23.76,1
"11861",63.2481806188826,0,68.15,3
"11862",64.2143005744943,0,71.22,2
"11863",66.6969056556003,1,21.61,3
"11864",67.7530905004869,0,47.58,3
"11865",56.5977268992647,0,24.34,1
"11866",68.2361825702183,1,38.72,0
"11867",73.6635322548702,1,41.9,1
"11868",66.8790807299665,1,29.39,0
"11869",67.0162935442801,0,34.6,1
"11870",67.955024534409,1,63.04,1
"11871",61.9169200532406,0,22.67,3
"11872",69.9456399321147,1,95.97,3
"11873",63.6939851564582,1,22.49,1
"11874",71.0047068811023,1,43.53,2
"11875",65.8734085066965,0,79.43,2
"11876",64.8151523958175,0,58.49,2
"11877",69.4213879519293,0,92.04,2
"11878",65.5257935661528,1,98.03,1
"11879",64.2871836776009,0,87.44,4
"11880",68.6666905418327,1,58.82,2
"11881",61.1300186616233,0,80.67,1
"11882",65.6075014898904,1,47.65,2
"11883",68.7932701302547,1,23.74,4
"11884",63.9011392797429,0,95.92,2
"11885",63.0762665972621,0,22.05,1
"11886",59.270109182025,0,56.72,2
"11887",76.0064006050145,1,35.12,0
"11888",74.6727970128287,1,46.18,1
"11889",60.7583813956778,0,85.17,1
"11890",64.916246010822,1,79.03,2
"11891",68.4954012584692,1,82.19,0
"11892",68.6918219385675,1,51.17,3
"11893",64.7735306657296,1,56.07,2
"11894",67.4092791066264,0,98.23,2
"11895",63.2806284734965,0,52.28,1
"11896",69.6272099730835,1,67.09,1
"11897",63.5731450815051,0,22.46,3
"11898",63.3494789220513,0,61.26,1
"11899",66.6015427039795,1,24.22,1
"11900",70.1302289236702,1,73.38,2
"11901",68.8141535879227,1,64.14,2
"11902",65.9574125647893,0,24.18,2
"11903",59.4813912859305,0,72.01,2
"11904",65.9783616199242,0,35.37,0
"11905",66.0582078283258,1,30.5,1
"11906",66.2939436632344,0,90.62,1
"11907",67.6824806574879,1,78.99,1
"11908",67.2310293139497,0,85.06,1
"11909",70.7494182452748,1,29.42,1
"11910",67.1461756223635,0,29.47,3
"11911",62.687336798482,0,46.37,1
"11912",64.5611922081776,0,97.79,2
"11913",71.5190884415198,1,30.89,2
"11914",65.6083590028872,0,20.66,2
"11915",66.5141188485424,1,56.34,3
"11916",64.4879083537933,0,45.56,2
"11917",67.5331863196833,0,27.86,4
"11918",63.2206066974422,0,29.25,2
"11919",72.9744557354197,1,28.25,1
"11920",66.4874831312459,0,94.14,1
"11921",68.0107067119453,1,71.12,2
"11922",61.591320248457,0,95.56,3
"11923",71.4685704621051,1,76.77,1
"11924",58.9354170012212,0,25.81,1
"11925",62.1691461297475,0,87.68,0
"11926",67.9368479445644,0,29.68,1
"11927",68.2697132761576,1,88.51,1
"11928",70.5029304099434,1,38.18,2
"11929",66.0776937696254,0,73.49,2
"11930",64.3372655071475,0,74.96,1
"11931",66.0366897740397,0,47.74,2
"11932",63.8537370816185,0,27.71,2
"11933",65.6103495551531,0,74.21,4
"11934",72.0781352018547,1,70.31,1
"11935",67.8075559235758,0,41.93,3
"11936",69.8151397291223,1,29.2,3
"11937",63.714814999731,0,80.28,1
"11938",66.025242351287,0,64.25,0
"11939",76.5488073226019,1,55.75,2
"11940",70.4439193493542,1,29.12,0
"11941",64.0732384163574,1,74.6,0
"11942",68.8984339235802,0,97.83,2
"11943",62.1634987789156,0,79.08,2
"11944",69.993089941823,1,70.56,4
"11945",71.7035252925667,1,90.44,3
"11946",69.642985106084,1,61.03,1
"11947",63.1127750517334,0,40.71,1
"11948",69.5266156379734,1,88.42,4
"11949",72.2563259819494,1,86.74,1
"11950",70.7064332087594,1,90.06,2
"11951",64.424593009903,0,32.63,1
"11952",66.1847039425278,0,47.62,2
"11953",65.2295676570842,0,58.79,3
"11954",72.3545967491421,1,93.6,1
"11955",62.1548753406932,0,49.45,2
"11956",65.5728552209647,0,85.59,3
"11957",64.8166440853252,0,51.85,4
"11958",56.9522372587793,0,87.96,1
"11959",64.71268199157,0,70.17,2
"11960",71.3921614577626,1,79.39,1
"11961",66.7357575152039,0,51.39,2
"11962",66.5348194927683,1,41.59,1
"11963",71.3313397165229,1,23.5,1
"11964",63.6145552136741,0,80.79,4
"11965",72.4172825483281,1,73.35,1
"11966",67.9684371744608,0,59.47,3
"11967",68.0253729676292,1,57.7,2
"11968",72.4209560797806,1,33.78,1
"11969",68.7853312041857,1,73.81,4
"11970",71.9864419920808,1,71.59,0
"11971",59.6297193702326,0,25.15,2
"11972",64.5618837535815,1,52.83,3
"11973",61.2104761528424,0,48.73,2
"11974",64.4031634527732,0,33.61,1
"11975",57.8585916647249,0,76.99,3
"11976",69.040494269307,1,49.55,0
"11977",62.7429616428613,0,85.36,3
"11978",66.6266551448922,1,68.64,2
"11979",69.5030115657276,1,60.96,2
"11980",73.0433154308927,1,98.44,3
"11981",69.232781453086,1,98.16,2
"11982",72.1495853943293,1,98.21,1
"11983",65.1713277040493,0,77.98,3
"11984",62.8550868908683,0,65.07,3
"11985",73.1048504426637,1,87.58,3
"11986",71.3148081605807,1,96.4,2
"11987",65.365980644298,0,73.19,0
"11988",70.2763552811154,1,60.34,2
"11989",63.2496149950674,1,44.03,2
"11990",65.4048964074984,0,71.77,2
"11991",64.178360069868,0,92.08,0
"11992",70.7685883562607,1,51.17,0
"11993",72.4596292537748,1,31.18,1
"11994",67.6147212727696,0,29.63,0
"11995",66.9436555109959,1,91.79,1
"11996",63.662077293174,1,96.09,0
"11997",67.6734528912752,0,28.76,2
"11998",60.6141957974161,0,82.58,2
"11999",60.9555319465064,0,56.95,1
"12000",61.6180079643116,0,59.47,1
"12001",67.0558383912902,1,29.51,2
"12002",67.5520071103622,0,45.37,2
"12003",71.0287267050594,1,82.5,1
"12004",67.5225681659462,1,74.4,1
"12005",69.5193667826736,1,24.86,2
"12006",65.8333188715858,0,95.9,2
"12007",59.5166497213932,0,33.63,1
"12008",65.5388529665503,0,40.51,2
"12009",63.828412967575,0,40.64,2
"12010",75.8148499304773,1,87.06,3
"12011",71.8583147165484,1,38.51,4
"12012",66.1133188144797,0,83.33,0
"12013",74.0778221536647,1,80.41,2
"12014",65.8787588737511,0,46.98,1
"12015",67.235123997694,0,62.93,1
"12016",67.3301481543522,0,83.78,1
"12017",65.9395066335166,0,31.88,3
"12018",68.6920678631208,1,65.85,1
"12019",69.570419097552,1,43.46,3
"12020",69.3171557074446,1,31.55,2
"12021",68.4442132073304,0,57.62,0
"12022",70.59125961773,0,70.28,3
"12023",69.3295023558914,0,84.95,1
